,1x,1y,5x,5y,12x,12y,13x,13y,14x,14y
0,472.0,182.23076923076923,448.0,182.23076923076923,592.0,396.15384615384613,432.0,396.15384615384613,488.0,578.3846153846154
1,472.0,198.07692307692307,456.0,206.0,600.0,404.0769230769231,448.0,412.0,496.0,594.2307692307693
2,480.0,190.15384615384616,464.0,198.07692307692307,600.0,396.15384615384613,448.0,412.0,512.0,586.3076923076923
3,400.0,190.15384615384616,384.0,190.15384615384616,544.0,396.15384615384613,376.0,404.0769230769231,432.0,578.3846153846154
4,480.0,206.0,480.0,206.0,616.0,396.15384615384613,504.0,404.0769230769231,536.0,586.3076923076923
5,480.0,190.15384615384616,456.0,190.15384615384616,600.0,404.0769230769231,424.0,396.15384615384613,488.0,578.3846153846154
6,520.0,206.0,504.0,206.0,672.0,404.0769230769231,496.0,412.0,560.0,578.3846153846154
7,360.0,190.15384615384616,360.0,190.15384615384616,496.0,388.2307692307692,344.0,404.0769230769231,400.0,570.4615384615385
8,472.0,182.23076923076923,456.0,182.23076923076923,600.0,396.15384615384613,432.0,396.15384615384613,488.0,570.4615384615385
9,472.0,182.23076923076923,448.0,182.23076923076923,592.0,396.15384615384613,432.0,396.15384615384613,488.0,578.3846153846154
10,456.0,95.07692307692308,440.0,95.07692307692308,608.0,293.15384615384613,432.0,309.0,488.0,491.2307692307692
11,456.0,95.07692307692308,440.0,95.07692307692308,616.0,293.15384615384613,432.0,309.0,496.0,499.15384615384613
12,456.0,95.07692307692308,440.0,95.07692307692308,608.0,293.15384615384613,432.0,309.0,496.0,499.15384615384613
13,456.0,95.07692307692308,440.0,103.0,608.0,293.15384615384613,432.0,309.0,496.0,491.2307692307692
14,456.0,95.07692307692308,440.0,103.0,608.0,293.15384615384613,432.0,309.0,488.0,491.2307692307692
15,456.0,95.07692307692308,440.0,103.0,608.0,301.0769230769231,432.0,309.0,488.0,491.2307692307692
16,456.0,95.07692307692308,440.0,95.07692307692308,616.0,293.15384615384613,440.0,309.0,488.0,491.2307692307692
17,456.0,95.07692307692308,440.0,95.07692307692308,608.0,293.15384615384613,440.0,316.9230769230769,488.0,491.2307692307692
18,456.0,95.07692307692308,440.0,95.07692307692308,608.0,301.0769230769231,440.0,316.9230769230769,488.0,491.2307692307692
19,456.0,95.07692307692308,432.0,103.0,616.0,293.15384615384613,440.0,309.0,488.0,491.2307692307692
20,472.0,198.07692307692307,456.0,206.0,592.0,404.0769230769231,440.0,404.0769230769231,496.0,594.2307692307693
21,472.0,198.07692307692307,456.0,206.0,600.0,404.0769230769231,448.0,412.0,496.0,586.3076923076923
22,472.0,198.07692307692307,456.0,206.0,600.0,404.0769230769231,448.0,412.0,496.0,594.2307692307693
23,472.0,198.07692307692307,456.0,198.07692307692307,592.0,404.0769230769231,448.0,412.0,496.0,594.2307692307693
24,472.0,198.07692307692307,456.0,198.07692307692307,592.0,404.0769230769231,448.0,412.0,496.0,594.2307692307693
25,472.0,198.07692307692307,456.0,198.07692307692307,592.0,396.15384615384613,440.0,404.0769230769231,496.0,594.2307692307693
26,472.0,198.07692307692307,456.0,198.07692307692307,600.0,404.0769230769231,440.0,412.0,496.0,594.2307692307693
27,472.0,198.07692307692307,448.0,198.07692307692307,600.0,404.0769230769231,448.0,412.0,496.0,594.2307692307693
28,472.0,198.07692307692307,448.0,198.07692307692307,600.0,404.0769230769231,440.0,404.0769230769231,496.0,594.2307692307693
29,472.0,198.07692307692307,448.0,198.07692307692307,600.0,404.0769230769231,448.0,412.0,496.0,594.2307692307693
30,480.0,198.07692307692307,464.0,198.07692307692307,600.0,396.15384615384613,448.0,412.0,512.0,594.2307692307693
31,400.0,190.15384615384616,384.0,190.15384615384616,544.0,404.0769230769231,376.0,404.0769230769231,432.0,586.3076923076923
32,400.0,190.15384615384616,376.0,198.07692307692307,544.0,396.15384615384613,376.0,404.0769230769231,432.0,586.3076923076923
33,400.0,190.15384615384616,376.0,198.07692307692307,544.0,396.15384615384613,376.0,404.0769230769231,432.0,586.3076923076923
34,400.0,190.15384615384616,376.0,198.07692307692307,544.0,396.15384615384613,376.0,404.0769230769231,432.0,578.3846153846154
35,400.0,190.15384615384616,368.0,198.07692307692307,544.0,396.15384615384613,376.0,404.0769230769231,432.0,586.3076923076923
36,400.0,190.15384615384616,368.0,198.07692307692307,544.0,388.2307692307692,376.0,404.0769230769231,432.0,586.3076923076923
37,400.0,190.15384615384616,384.0,190.15384615384616,544.0,396.15384615384613,376.0,404.0769230769231,432.0,578.3846153846154
38,400.0,190.15384615384616,376.0,198.07692307692307,544.0,396.15384615384613,376.0,404.0769230769231,432.0,586.3076923076923
39,400.0,190.15384615384616,376.0,198.07692307692307,544.0,388.2307692307692,376.0,404.0769230769231,432.0,578.3846153846154
40,400.0,190.15384615384616,384.0,190.15384615384616,544.0,388.2307692307692,376.0,404.0769230769231,432.0,586.3076923076923
41,480.0,206.0,480.0,206.0,616.0,396.15384615384613,504.0,404.0769230769231,536.0,586.3076923076923
42,472.0,182.23076923076923,448.0,190.15384615384616,600.0,396.15384615384613,432.0,396.15384615384613,480.0,578.3846153846154
43,472.0,182.23076923076923,456.0,182.23076923076923,600.0,396.15384615384613,432.0,396.15384615384613,488.0,570.4615384615385
44,472.0,182.23076923076923,464.0,182.23076923076923,592.0,388.2307692307692,432.0,396.15384615384613,488.0,578.3846153846154
45,472.0,182.23076923076923,448.0,182.23076923076923,600.0,396.15384615384613,432.0,396.15384615384613,488.0,578.3846153846154
46,472.0,182.23076923076923,448.0,182.23076923076923,600.0,404.0769230769231,432.0,396.15384615384613,488.0,570.4615384615385
47,472.0,182.23076923076923,448.0,182.23076923076923,592.0,396.15384615384613,432.0,396.15384615384613,488.0,578.3846153846154
48,456.0,95.07692307692308,440.0,95.07692307692308,608.0,293.15384615384613,432.0,309.0,488.0,491.2307692307692
49,456.0,95.07692307692308,440.0,95.07692307692308,616.0,293.15384615384613,432.0,309.0,496.0,499.15384615384613
50,456.0,95.07692307692308,440.0,95.07692307692308,608.0,293.15384615384613,432.0,309.0,496.0,499.15384615384613
51,456.0,95.07692307692308,440.0,103.0,608.0,293.15384615384613,432.0,309.0,496.0,491.2307692307692
52,472.0,182.23076923076923,456.0,182.23076923076923,600.0,396.15384615384613,432.0,396.15384615384613,480.0,570.4615384615385
53,456.0,95.07692307692308,440.0,103.0,608.0,301.0769230769231,432.0,309.0,488.0,491.2307692307692
54,456.0,95.07692307692308,440.0,103.0,608.0,293.15384615384613,432.0,309.0,488.0,491.2307692307692
55,456.0,95.07692307692308,440.0,95.07692307692308,608.0,301.0769230769231,440.0,316.9230769230769,488.0,491.2307692307692
56,456.0,95.07692307692308,440.0,95.07692307692308,608.0,293.15384615384613,440.0,316.9230769230769,488.0,491.2307692307692
57,456.0,95.07692307692308,440.0,95.07692307692308,616.0,293.15384615384613,440.0,309.0,488.0,491.2307692307692
58,456.0,95.07692307692308,432.0,103.0,616.0,293.15384615384613,440.0,309.0,488.0,491.2307692307692
59,480.0,182.23076923076923,456.0,190.15384615384616,608.0,404.0769230769231,432.0,404.0769230769231,488.0,578.3846153846154
60,480.0,190.15384615384616,456.0,190.15384615384616,608.0,404.0769230769231,424.0,396.15384615384613,488.0,578.3846153846154
61,480.0,190.15384615384616,456.0,190.15384615384616,608.0,396.15384615384613,432.0,404.0769230769231,488.0,578.3846153846154
62,480.0,190.15384615384616,456.0,190.15384615384616,608.0,404.0769230769231,432.0,404.0769230769231,480.0,578.3846153846154
63,480.0,190.15384615384616,456.0,190.15384615384616,600.0,404.0769230769231,424.0,396.15384615384613,480.0,578.3846153846154
64,480.0,190.15384615384616,456.0,190.15384615384616,608.0,404.0769230769231,424.0,396.15384615384613,488.0,578.3846153846154
65,480.0,190.15384615384616,456.0,190.15384615384616,600.0,404.0769230769231,424.0,396.15384615384613,488.0,570.4615384615385
66,480.0,190.15384615384616,456.0,190.15384615384616,600.0,404.0769230769231,424.0,396.15384615384613,488.0,578.3846153846154
67,480.0,190.15384615384616,456.0,190.15384615384616,608.0,404.0769230769231,432.0,404.0769230769231,488.0,578.3846153846154
68,480.0,190.15384615384616,456.0,190.15384615384616,600.0,404.0769230769231,432.0,404.0769230769231,488.0,578.3846153846154
69,520.0,206.0,504.0,206.0,672.0,404.0769230769231,496.0,412.0,560.0,578.3846153846154
70,360.0,182.23076923076923,344.0,190.15384615384616,496.0,388.2307692307692,352.0,404.0769230769231,400.0,570.4615384615385
71,352.0,190.15384615384616,352.0,190.15384615384616,496.0,388.2307692307692,344.0,404.0769230769231,400.0,570.4615384615385
72,360.0,190.15384615384616,360.0,190.15384615384616,496.0,388.2307692307692,344.0,404.0769230769231,400.0,570.4615384615385
73,360.0,190.15384615384616,352.0,190.15384615384616,496.0,388.2307692307692,344.0,404.0769230769231,400.0,570.4615384615385
74,360.0,190.15384615384616,360.0,190.15384615384616,488.0,388.2307692307692,344.0,404.0769230769231,400.0,570.4615384615385
75,360.0,190.15384615384616,360.0,182.23076923076923,488.0,388.2307692307692,344.0,404.0769230769231,400.0,570.4615384615385
76,360.0,190.15384615384616,360.0,190.15384615384616,488.0,388.2307692307692,344.0,404.0769230769231,400.0,570.4615384615385
77,360.0,190.15384615384616,360.0,190.15384615384616,496.0,388.2307692307692,344.0,404.0769230769231,400.0,570.4615384615385
78,360.0,190.15384615384616,360.0,190.15384615384616,496.0,388.2307692307692,344.0,404.0769230769231,400.0,570.4615384615385
79,360.0,190.15384615384616,352.0,190.15384615384616,488.0,388.2307692307692,344.0,404.0769230769231,400.0,570.4615384615385
80,472.0,182.23076923076923,464.0,182.23076923076923,600.0,396.15384615384613,432.0,396.15384615384613,488.0,570.4615384615385
81,472.0,182.23076923076923,448.0,190.15384615384616,584.0,380.3076923076923,432.0,396.15384615384613,488.0,570.4615384615385
82,472.0,182.23076923076923,456.0,182.23076923076923,600.0,388.2307692307692,432.0,396.15384615384613,480.0,570.4615384615385
83,552.0,182.23076923076923,536.0,182.23076923076923,568.0,364.46153846153845,528.0,419.9230769230769,576.0,602.1538461538462
84,552.0,198.07692307692307,536.0,198.07692307692307,552.0,372.38461538461536,520.0,419.9230769230769,576.0,602.1538461538462
85,552.0,198.07692307692307,536.0,198.07692307692307,680.0,427.84615384615387,520.0,419.9230769230769,576.0,602.1538461538462
86,552.0,206.0,536.0,206.0,680.0,427.84615384615387,520.0,419.9230769230769,576.0,602.1538461538462
87,552.0,206.0,544.0,206.0,680.0,427.84615384615387,520.0,419.9230769230769,584.0,602.1538461538462
88,520.0,190.15384615384616,496.0,190.15384615384616,656.0,412.0,480.0,412.0,536.0,594.2307692307693
89,520.0,190.15384615384616,480.0,198.07692307692307,656.0,412.0,480.0,412.0,536.0,594.2307692307693
90,520.0,190.15384615384616,496.0,190.15384615384616,664.0,412.0,480.0,412.0,536.0,594.2307692307693
91,512.0,190.15384615384616,472.0,198.07692307692307,656.0,412.0,480.0,412.0,536.0,594.2307692307693
92,520.0,190.15384615384616,496.0,190.15384615384616,664.0,412.0,480.0,412.0,536.0,594.2307692307693
93,512.0,190.15384615384616,472.0,198.07692307692307,664.0,412.0,480.0,412.0,536.0,594.2307692307693
94,512.0,190.15384615384616,480.0,190.15384615384616,664.0,412.0,480.0,412.0,536.0,594.2307692307693
95,512.0,182.23076923076923,480.0,190.15384615384616,664.0,412.0,480.0,412.0,536.0,594.2307692307693
96,512.0,182.23076923076923,480.0,190.15384615384616,656.0,404.0769230769231,480.0,412.0,536.0,594.2307692307693
97,512.0,182.23076923076923,472.0,190.15384615384616,672.0,404.0769230769231,488.0,412.0,536.0,594.2307692307693
98,488.0,213.92307692307693,472.0,221.84615384615384,656.0,404.0769230769231,488.0,404.0769230769231,536.0,578.3846153846154
99,488.0,213.92307692307693,472.0,213.92307692307693,656.0,396.15384615384613,488.0,404.0769230769231,536.0,578.3846153846154
